Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2019/2020,19,"Privy Council",004,"Public Service Commission",048,"Management Consulting","Service payments under $100,000 (11 payees)",0,392781
2019/2020,19,"Privy Council",004,"Public Service Commission",048,"Management Consulting","Statistics Canada, Ottawa, Ontario",0,452000
2019/2020,19,"Privy Council",004,"Public Service Commission",048,"Management Consulting","Treasury Board Secretariat, Ottawa, Ontario",0,259250
2019/2020,19,"Privy Council",004,"Public Service Commission",048,"Management Consulting","TRM Technologies Inc, Ottawa, Ontario",0,173846
2019/2020,19,"Privy Council",004,"Public Service Commission",082,"Special Fees and Services",,69399,0
2019/2020,19,"Privy Council",004,"Public Service Commission",082,"Special Fees and Services","Service payments under $100,000 (30 payees)",0,69399
2019/2020,19,"Privy Council",004,"Public Service Commission",086,"Temporary Help Services",,205860,0
2019/2020,19,"Privy Council",004,"Public Service Commission",086,"Temporary Help Services","Service payments under $100,000 (6 payees)",0,54228
2019/2020,19,"Privy Council",004,"Public Service Commission",086,"Temporary Help Services","TAG HR, Ottawa, Ontario",0,151632
2019/2020,19,"Privy Council",004,"Public Service Commission",087,"Interpretation and Translation Services",,285172,0
2019/2020,19,"Privy Council",004,"Public Service Commission",087,"Interpretation and Translation Services","Public Works and Government Services, Gatineau, Quebec",0,179904
2019/2020,19,"Privy Council",004,"Public Service Commission",087,"Interpretation and Translation Services","Service payments under $100,000 (5 payees)",0,105268
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services",,1983257,0
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services","Canada Post Corporation, Ottawa, Ontario",0,436352
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services","Employment and Social Development, Gatineau, Quebec",0,102236
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services","Gartner Canada Co, Toronto, Ontario",0,144472
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services","Melvern B. Skinner, Ottawa, Ontario",0,121262
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services","Robert S. Lafleur, Ottawa, Ontario",0,109467
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services","Service payments under $100,000 (72 payees)",0,948325
2019/2020,19,"Privy Council",004,"Public Service Commission",089,"Other Services","Susan Fletcher, Ottawa, Ontario",0,121143
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services",,41512219,0
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Agrepm Arts-Lux, Brussels, Belgium",0,287440
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Allmayer-Beck Stockert Rechtsanwälte, Vienna, Austria",0,275442
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Aon Reed Stenhouse Inc, Ottawa, Ontario",0,204983
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","ABM Janitorial Services Neast Inc, New York, New York",0,326753
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Bolana Capitol Enterprises Inc, Washington, District of Columbia",0,432563
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Boyd Moving & Storage Ltd, Ottawa, Ontario",0,653932
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Canada Honorary Consul, Grand Cayman, Cayman Islands",0,124184
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Canada Honorary Consul, Nairobi, Kenya",0,111424
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Canada Honorary Consul, Nassau, Bahamas",0,113216
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Canada Pro Moving Inc, Ottawa, Ontario",0,371016
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Canada Square Kft, Budapest, Hungary",0,202384
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Canadian School of Public Service, Ottawa, Ontario",0,100000
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Cappa and d'Alberto PLC, Lagos, Nigeria",0,106302
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Collins and Barrow, Edmonton, Alberta",0,297778
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Comunidad Edificio World Trade Center, Santiago, Chile",0,110610
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Cond CE Nações Unidas Torre Norte, São Paulo, Brazil",0,269146
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Condominio Centro Comercial Acropolis, Santo Domingo, Dominican Republic",0,136961
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Consultoria Y Administracion En Asep Y Limpieza SA de CV, Queretaro, Mexico",0,105835
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Contract City LLP, Moscow, Russia",0,373986
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Deloitte Tohmatsu Financial Advisor, Tokyo, Japan",0,268997
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","DMP Immobilier, Port-au-Prince, Haiti",0,109925
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Electro Saudi Services Ltd, Riyadh, Saudi Arabia",0,185377
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Emirates Towers, Dubai, United Arab Emirates",0,305612
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Engie Cofely Energy Services, Saint Denis, France",0,506351
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Evans Tower Condominiums, New York, New York",0,159657
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Grotech Landscape Developers Pvt, New Delhi, India",0,179598
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Hilux Global Cleaning Services Co, Kabul, Afghanistan",0,109598
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Hines Pokrovsky 1 Ltd, Moscow, Russia",0,158872
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Housing Service, Beijing, China",0,305414
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Human Settlement Development Workshop, Luanda, Angola",0,116851
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Jakarta Land, Jakarta, Indonesia",0,322585
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Japan Airport Techno Co, Tokyo, Japan",0,317349
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Jones Lang LaSalle KK, Tokyo, Japan",0,131079
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","JL Services, Geneva, Switzerland",0,175847
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Kanada Haus Vwg GmbH & Co, Pullach, Germany",0,604664
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Klean-X SA, Port-au-Prince, Haiti",0,112056
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","La Veneta Servizi, Cavarzere, Italy",0,189182
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Le Chambord Condominium, New York, New York",0,152513
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Lo's Cleaning Services Ltd, Hong Kong, China",0,143222
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Mccormacks Strata Management, Sydney, Australia",0,114357
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Mikdan Sapanut, Tel Aviv, Israel",0,219282
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Mobilshred Inc DBA Recall, Toronto, Ontario",0,188615
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Mulberry Land Company Ltd, Hong Kong, China",0,289799
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Mulugheta Kusmu, Asmara, Eritrea",0,103099
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Nippon Kanzai Co Ltd, Tokyo, Japan",0,417553
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Oficinas Corporativas, Guatemala City, Guatemala",0,146017
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Openframe Technologies Inc, Krikland, Quebec",0,171160
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Pacific Grace Limited, Hong Kong, China",0,914032
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Paysafe Merchant Services Inc, Montréal, Quebec",0,314311
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","PricewaterhouseCoopers LLP, Toronto, Ontario",0,386026
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Public Works and Government Services, Gatineau, Quebec",0,516422
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","PPF OFF 550 LLP, Pasadena, California",0,408635
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Raymond Chabot Grant Thornton, Ottawa, Ontario",0,288649
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Riverfront Holdings-Phase II Inc, Detroit, Michigan",0,255205
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Rosemont WTC Denver Operating LLC, Denver, Colorado",0,169065
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Royal Bank of Scotland, Bogota, Colombia",0,200219
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","RCBC Realty Corporation, Makati City, Philippines",0,355560
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Samson & Associates, Gatineau, Quebec",0,290825
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Secretariat International, Brussels, Belgium",0,147150
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Service payments under $100,000 (3,393 payees)",0,23009023
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Services Profesionales De Limpieza, Lima, Peru",0,102888
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Severis C Rita, Niscosia, Cyprus",0,185953
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Shanghai Jingan Century Property, Shanghai, China",0,308664
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Shell Pension Fund, Lagos, Nigeria",0,149838
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Silver Nano Bed Cleaning, Seoul, South Korea",0,174891
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Simplex Industries Inc, Ottawa, Ontario",0,228024
2019/2020,09,"Global Affairs",005,"Department of Foreign Affairs, Trade and Development",040,"Business Services","Sodexo, Issy-les-Moulineaux, France",0,200184
