Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",86,"Temporary Help Services","Public Works and Government Services Canada, Gatineau, Quebec",0,449843
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",86,"Temporary Help Services","Service payments under $100,000 (19 payees)",0,412994
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",87,"Interpretation and Translation Services",,1641113,0
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,1640675
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",87,"Interpretation and Translation Services","Service payments under $100,000 (8 payees)",0,438
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services",,7551028,0
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Adaris Technologies, Saint-Eustache, Quebec",0,110738
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Canadian Red Cross, Verdun, Quebec",0,230000
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","CGI Group Inc, Montréal, Quebec",0,235495
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Modis Canada Inc, Ottawa, Ontario",0,100211
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Office of the Superintendent of Financial Institutions, Ottawa, Ontario",0,691489
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Public Works and Government Services Canada, Gatineau, Quebec",0,1241276
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Raymond Chabot Grant Thornton, Ottawa, Ontario",0,108969
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Service payments under $100,000 (157 payees)",0,996778
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Shared Services Canada, Gatineau, Quebec",0,735491
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","Transbus, Saint-Chrysostome, Quebec",0,175622
2014/2015,24,"Veterans Affairs",021,"Veterans Affairs",89,"Other Services","TPG Technology Consulting Ltd, Ottawa, Ontario",0,2924959
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",40,"Business Services",,78583,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",40,"Business Services","Service payments under $100,000 (21 payees)",0,78583
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",41,"Legal Services",,12574,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",41,"Legal Services","Service payments under $100,000 (1 payee)",0,12574
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",44,"Training and Educational Services",,34461,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",44,"Training and Educational Services","Service payments under $100,000 (12 payees)",0,34461
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",45,"Health and Welfare Services",,3000,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",45,"Health and Welfare Services","Service payments under $100,000 (1 payee)",0,3000
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",46,"Protection Services",,64386,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",46,"Protection Services","Service payments under $100,000 (16 payees)",0,64386
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",47,"Informatics Services",,1000,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",47,"Informatics Services","Service payments under $100,000 (1 payee)",0,1000
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",82,"Special Fees and Services",,18416,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",82,"Special Fees and Services","Service payments under $100,000 (13 payees)",0,18416
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",87,"Interpretation and Translation Services",,171884,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",87,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,171884
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",89,"Other Services",,47393,0
2014/2015,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",89,"Other Services","Service payments under $100,000 (3 payees)",0,47393
2014/2015,11,Health,022,Health,40,"Business Services",,9602708,0
2014/2015,11,Health,022,Health,40,"Business Services","Aramark Canada Ltd, Toronto, Ontario",0,115854
2014/2015,11,Health,022,Health,40,"Business Services","Cleanmatters Janitorial Services Ltd, Ottawa, Ontario",0,173235
2014/2015,11,Health,022,Health,40,"Business Services","Employment and Social Development Canada, Gatineau, Quebec",0,362332
2014/2015,11,Health,022,Health,40,"Business Services","Indian Affairs and Northern Development Canada, Gatineau, Quebec",0,629459
2014/2015,11,Health,022,Health,40,"Business Services","Iron Mountain Canada Corporation, Toronto, Ontario",0,869905
2014/2015,11,Health,022,Health,40,"Business Services","Public Health Agency of Canada, Ottawa, Ontario",0,5624341
2014/2015,11,Health,022,Health,40,"Business Services","Public Works and Government Services Canada, Gatineau, Quebec",0,441879
2014/2015,11,Health,022,Health,40,"Business Services","Service payments under $100,000 (424 payees)",0,1230357
2014/2015,11,Health,022,Health,40,"Business Services","Shred-It International Inc, Toronto, Ontario",0,155346
2014/2015,11,Health,022,Health,41,"Legal Services",,17941463,0
2014/2015,11,Health,022,Health,41,"Legal Services","Gowling Lafleur Henderson LLP, Toronto, Ontario",0,674456
2014/2015,11,Health,022,Health,41,"Legal Services","Justice Canada, Ottawa, Ontario",0,16982723
2014/2015,11,Health,022,Health,41,"Legal Services","Office of the Director of Public Prosecutions, Ottawa, Ontario",0,107661
2014/2015,11,Health,022,Health,41,"Legal Services","Service payments under $100,000 (20 payees)",0,176623
2014/2015,11,Health,022,Health,42,"Engineering and Architectural Services",,523488,0
2014/2015,11,Health,022,Health,42,"Engineering and Architectural Services","Public Works and Government Services Canada, Gatineau, Quebec",0,320963
2014/2015,11,Health,022,Health,42,"Engineering and Architectural Services","Service payments under $100,000 (32 payees)",0,202525
2014/2015,11,Health,022,Health,43,"Scientific and Research Services",,14560194,0
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Acnielsen Company of Canada, Toronto, Ontario",0,136455
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Cancer Care Ontario, Toronto, Ontario",0,241900
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Carleton University, Ottawa, Ontario",0,104756
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Delsys Research Group Inc, Ottawa, Ontario",0,295881
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Environ EC Inc, Toronto, Ontario",0,124360
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Environment Canada, Gatineau, Quebec",0,350106
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Fraser Basin Council, Vancouver, British Columbia",0,153601
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Fundacio Institut de Recerca contra la Leucèmia Josep Carreras, Barcelona, Spain",0,100000
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Indian Affairs and Northern Development Canada, Gatineau, Quebec",0,440000
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Institut national de santé publique du Québec, Québec, Quebec",0,679384
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Ipsos-Reid LP, Vancouver, British Columbia",0,337805
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","National Research Council of Canada, Ottawa, Ontario",0,125423
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Natural Sciences and Engineering Research Council, Ottawa, Ontario",0,299358
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","New Brunswick Lung Association, Fredericton, New Brunswick",0,145005
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Ontario Agency for Health Protection and Promotion, Toronto, Ontario",0,236625
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Provincial Health Services Authority, Burnaby, British Columbia",0,294684
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Risk Sciences International Inc, Ottawa, Ontario",0,324138
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Sanexen Services Environnementaux Inc, Brossard, Quebec",0,161420
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Service payments under $100,000 (197 payees)",0,3700211
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Statistics Canada, Ottawa, Ontario",0,3892047
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Summit Toxicology LLP, Allenspark, Colorado",0,209980
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Tetra Tech Sciences International, Denver, Colorado",0,244666
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Toxicology Excellence for Risk Assessment, Cincinnati, Ohio",0,228314
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","University of Ottawa, Ottawa, Ontario",0,145542
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","University of Toronto, Toronto, Ontario",0,155780
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","University of Waterloo, Waterloo, Ontario",0,1173906
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","University of Western Ontario, London, Ontario",0,138409
2014/2015,11,Health,022,Health,43,"Scientific and Research Services","Walker R, Mississauga, Ontario",0,120438
2014/2015,11,Health,022,Health,44,"Training and Educational Services",,7231563,0
2014/2015,11,Health,022,Health,44,"Training and Educational Services","École de langues La Cité Inc, Ottawa, Ontario",0,172393
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Académie de formation linguistique, Ottawa, Ontario",0,423138
2014/2015,11,Health,022,Health,44,"Training and Educational Services","ABCE Language School Inc, Ottawa, Ontario",0,184882
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,1331593
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Global Knowledge, Toronto, Ontario",0,126687
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Institute on Governance, Ottawa, Ontario",0,100000
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Instrux Media, Stittsville, Ontario",0,130445
2014/2015,11,Health,022,Health,44,"Training and Educational Services","IBM Canada Ltd, Toronto, Ontario",0,149510
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Justice Canada, Ottawa, Ontario",0,207075
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Knowledge Circle Learning Services Inc, Ottawa, Ontario",0,100814
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Public Service Commission of Canada, Ottawa, Ontario",0,112550
2014/2015,11,Health,022,Health,44,"Training and Educational Services","Service payments under $100,000 (1,167 payees)",0,4192476
2014/2015,11,Health,022,Health,45,"Health and Welfare Services",,325625431,0
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Abbas N, Winnipeg, Manitoba",0,189190
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Alberta Health Services, Edmonton, Alberta",0,732634
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Amdocs, Winnipeg, Manitoba",0,973512
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Anderson B J (Dr) Professional Corporation, Cardston, Alberta",0,230776
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Arch Psychological Services, Edmonton, Alberta",0,100490
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Ashton M (Dr), Sèvres, France",0,252841
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Atrium Optometric Group, Saskatoon, Saskatchewan",0,177508
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Attallah C (Dr) Dental Corporation, Winnipeg, Manitoba",0,196609
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","ALS Canada Ltd, Vancouver, British Columbia",0,545842
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Babazadeh K (Dr), Vancouver, British Columbia",0,183224
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Baugh K, Ponoka, Alberta",0,102510
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Bayshore Healthcare Ltd, Cornwall, Ontario",0,2179337
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Blakemore B, Calgary, Alberta",0,176400
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Blind E, Edmonton, Alberta",0,122000
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Botha I (Dr) Dental Corportion, Winnipeg, Manitoba",0,177704
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Bresler J (Dr), Winnipeg, Manitoba",0,134005
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Bruce I (Dr), Winnipeg, Manitoba",0,238074
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Butterworth G (Dr), Winnipeg, Manitoba",0,215932
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Cadigan G, Winnipeg, Manitoba",0,106124
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Canadian Centre for Occupational Health and Safety, Hamilton, Ontario",0,271000
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Canadian Health Care Agency Ltd, Cambridge, Ontario",0,4677407
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Carriere M, Winnipeg, Manitoba",0,128385
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Centre hospitalier universitaire Sainte-Justine, Montréal, Quebec",0,652629
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Chan J P (Dr) Dental Corportion, Winnipeg, Manitoba",0,214575
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Chapman P G (Dr), Kenora, Ontario",0,114131
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Chowdhury T, Edmonton, Alberta",0,203710
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Christie Innomed Inc, Saint-Eustache, Quebec",0,118741
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Christiuk R A, Kenora, Ontario",0,122777
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Chun J, Winnipeg, Manitoba",0,279222
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Clinic Optical Dispensary, Winnipeg, Manitoba",0,331800
2014/2015,11,Health,022,Health,45,"Health and Welfare Services","Connors E Psychology, Orillia, Ontario",0,147520
